structure,robot,dataset,scene_id,r_filter,n_points,solved,time_secs,construction_secs,n_samples,n_nodes
mvtable_simd,fetch,bookshelf_small,41,0.048,2144,true,0.050467659,0.000083153,48938,87
mvtable_mutable_simd,fetch,bookshelf_small,41,0.048,2144,true,0.041425728,0.000127855,48938,87
capt_simd,fetch,bookshelf_small,41,0.048,2144,true,0.101930178,0.017217628,48938,87
mvtable,fetch,bookshelf_small,42,0.048,2366,true,0.025078019,0.000085466,6219,93
mvtable_mutable,fetch,bookshelf_small,42,0.048,2366,true,0.018176981,0.000106536,6219,93
capt,fetch,bookshelf_small,42,0.048,2366,true,0.088820851,0.017597095,6219,93
kiddo,fetch,bookshelf_small,42,0.048,2366,true,0.028727565,0.000115241,6219,93
mvtable_simd,fetch,bookshelf_small,42,0.048,2366,true,0.015224748,0.000102863,6219,93
mvtable_mutable_simd,fetch,bookshelf_small,42,0.048,2366,true,0.012545399,0.000122632,6219,93
capt_simd,fetch,bookshelf_small,42,0.048,2366,true,0.032134583,0.019145843,6219,93
mvtable,fetch,bookshelf_small,45,0.048,2374,true,0.001283457,0.000084448,596,12
mvtable_mutable,fetch,bookshelf_small,45,0.048,2374,true,0.000938889,0.000103936,596,12
capt,fetch,bookshelf_small,45,0.048,2374,true,0.004608942,0.016853518,596,12
kiddo,fetch,bookshelf_small,45,0.048,2374,true,0.002457927,0.000120907,596,12
mvtable_simd,fetch,bookshelf_small,45,0.048,2374,true,0.000930835,0.000099778,596,12
mvtable_mutable_simd,fetch,bookshelf_small,45,0.048,2374,true,0.000748795,0.000122213,596,12
capt_simd,fetch,bookshelf_small,45,0.048,2374,true,0.001829983,0.019220461,596,12
mvtable,fetch,bookshelf_small,46,0.048,2411,true,0.012089359,0.000086792,2193,64
mvtable_mutable,fetch,bookshelf_small,46,0.048,2411,true,0.00872753,0.000110952,2193,64
capt,fetch,bookshelf_small,46,0.048,2411,true,0.04826389,0.017399699,2193,64
kiddo,fetch,bookshelf_small,46,0.048,2411,true,0.017863754,0.000108443,2193,64
mvtable_simd,fetch,bookshelf_small,46,0.048,2411,true,0.006804731,0.000109612,2193,64
mvtable_mutable_simd,fetch,bookshelf_small,46,0.048,2411,true,0.005635393,0.00011898,2193,64
capt_simd,fetch,bookshelf_small,46,0.048,2411,true,0.015025849,0.019094445,2193,64
mvtable,fetch,bookshelf_small,47,0.048,2373,true,0.045241325,0.00007867,9767,159
mvtable_mutable,fetch,bookshelf_small,47,0.048,2373,true,0.034293392,0.000109322,9767,159
capt,fetch,bookshelf_small,47,0.048,2373,true,0.169005788,0.016989704,9767,159
kiddo,fetch,bookshelf_small,47,0.048,2373,true,0.064108345,0.00010281,9767,159
mvtable_simd,fetch,bookshelf_small,47,0.048,2373,true,0.026692034,0.000084331,9767,159
mvtable_mutable_simd,fetch,bookshelf_small,47,0.048,2373,true,0.023745853,0.000117995,9767,159
capt_simd,fetch,bookshelf_small,47,0.048,2373,true,0.055417937,0.019005462,9767,159
mvtable,fetch,bookshelf_small,48,0.048,2380,true,0.113144327,0.000088884,36638,131
mvtable_mutable,fetch,bookshelf_small,48,0.048,2380,true,0.084611413,0.000119254,36638,131
capt,fetch,bookshelf_small,48,0.048,2380,true,0.340925187,0.018048417,36638,131
kiddo,fetch,bookshelf_small,48,0.048,2380,true,0.143818549,0.0001321,36638,131
mvtable_simd,fetch,bookshelf_small,48,0.048,2380,true,0.079777836,0.000094876,36638,131
mvtable_mutable_simd,fetch,bookshelf_small,48,0.048,2380,true,0.069022759,0.000132312,36638,131
capt_simd,fetch,bookshelf_small,48,0.048,2380,true,0.163052085,0.01938296,36638,131
mvtable,fetch,bookshelf_small,49,0.048,2387,true,0.007811562,0.000090244,2169,39
mvtable_mutable,fetch,bookshelf_small,49,0.048,2387,true,0.00560651,0.000116023,2169,39
capt,fetch,bookshelf_small,49,0.048,2387,true,0.03470018,0.017648616,2169,39
kiddo,fetch,bookshelf_small,49,0.048,2387,true,0.009736906,0.000110541,2169,39
mvtable_simd,fetch,bookshelf_small,49,0.048,2387,true,0.004682065,0.000091346,2169,39
mvtable_mutable_simd,fetch,bookshelf_small,49,0.048,2387,true,0.003802077,0.000104275,2169,39
capt_simd,fetch,bookshelf_small,49,0.048,2387,true,0.011929457,0.020276527,2169,39
mvtable,fetch,bookshelf_tall,1,0.048,7638,true,0.016646571,0.000269377,6624,70
mvtable_mutable,fetch,bookshelf_tall,1,0.048,7638,true,0.012778346,0.000346077,6624,70
capt,fetch,bookshelf_tall,1,0.048,7638,true,0.087098683,0.064174396,6624,70
kiddo,fetch,bookshelf_tall,1,0.048,7638,true,0.032705664,0.000327324,6624,70
mvtable_simd,fetch,bookshelf_tall,1,0.048,7638,true,0.013924835,0.000368841,6624,70
mvtable_mutable_simd,fetch,bookshelf_tall,1,0.048,7638,true,0.011603123,0.000369212,6624,70
capt_simd,fetch,bookshelf_tall,1,0.048,7638,true,0.041890606,0.091943623,6624,70
mvtable,fetch,bookshelf_tall,3,0.048,7664,true,0.048017646,0.000267402,25206,42
mvtable_mutable,fetch,bookshelf_tall,3,0.048,7664,true,0.036519479,0.000360858,25206,42
capt,fetch,bookshelf_tall,3,0.048,7664,true,0.215220272,0.073935966,25206,42
kiddo,fetch,bookshelf_tall,3,0.048,7664,true,0.071409367,0.000355276,25206,42
mvtable_simd,fetch,bookshelf_tall,3,0.048,7664,true,0.042757908,0.000302504,25206,42
mvtable_mutable_simd,fetch,bookshelf_tall,3,0.048,7664,true,0.036399134,0.000472466,25206,42
capt_simd,fetch,bookshelf_tall,3,0.048,7664,true,0.136610613,0.077085089,25206,42
mvtable,fetch,bookshelf_tall,4,0.048,7237,true,0.022459595,0.000258136,7599,214
mvtable_mutable,fetch,bookshelf_tall,4,0.048,7237,true,0.01724154,0.000322061,7599,214
capt,fetch,bookshelf_tall,4,0.048,7237,true,0.092428386,0.068889711,7599,214
kiddo,fetch,bookshelf_tall,4,0.048,7237,true,0.048702737,0.000352853,7599,214
mvtable_simd,fetch,bookshelf_tall,4,0.048,7237,true,0.01750034,0.000283494,7599,214
mvtable_mutable_simd,fetch,bookshelf_tall,4,0.048,7237,true,0.015015782,0.000315698,7599,214
capt_simd,fetch,bookshelf_tall,4,0.048,7237,true,0.048934204,0.069758609,7599,214
mvtable,fetch,bookshelf_tall,5,0.048,7746,true,0.054623169,0.000286395,12987,144
mvtable_mutable,fetch,bookshelf_tall,5,0.048,7746,true,0.041828697,0.000356604,12987,144
capt,fetch,bookshelf_tall,5,0.048,7746,true,0.244532265,0.075401932,12987,144
kiddo,fetch,bookshelf_tall,5,0.048,7746,true,0.083084072,0.000370028,12987,144
mvtable_simd,fetch,bookshelf_tall,5,0.048,7746,true,0.039979494,0.000313636,12987,144
mvtable_mutable_simd,fetch,bookshelf_tall,5,0.048,7746,true,0.033913849,0.000367078,12987,144
capt_simd,fetch,bookshelf_tall,5,0.048,7746,true,0.121710329,0.078769088,12987,144
mvtable,fetch,bookshelf_tall,6,0.048,6511,true,0.011523654,0.000240025,6048,167
mvtable_mutable,fetch,bookshelf_tall,6,0.048,6511,true,0.00892587,0.000272804,6048,167
capt,fetch,bookshelf_tall,6,0.048,6511,true,0.042359953,0.068462737,6048,167
kiddo,fetch,bookshelf_tall,6,0.048,6511,true,0.031278493,0.00028762,6048,167
mvtable_simd,fetch,bookshelf_tall,6,0.048,6511,true,0.008808608,0.00023393,6048,167
mvtable_mutable_simd,fetch,bookshelf_tall,6,0.048,6511,true,0.007610136,0.000285395,6048,167
capt_simd,fetch,bookshelf_tall,6,0.048,6511,true,0.025199957,0.062717298,6048,167
mvtable,fetch,bookshelf_tall,8,0.048,7706,true,0.007056759,0.000282552,3024,93
mvtable_mutable,fetch,bookshelf_tall,8,0.048,7706,true,0.00553741,0.000332585,3024,93
capt,fetch,bookshelf_tall,8,0.048,7706,true,0.039495424,0.078642664,3024,93
kiddo,fetch,bookshelf_tall,8,0.048,7706,true,0.015360732,0.000354167,3024,93
mvtable_simd,fetch,bookshelf_tall,8,0.048,7706,true,0.005555643,0.000289604,3024,93
mvtable_mutable_simd,fetch,bookshelf_tall,8,0.048,7706,true,0.00479037,0.000317152,3024,93
capt_simd,fetch,bookshelf_tall,8,0.048,7706,true,0.015406819,0.079839651,3024,93
mvtable,fetch,bookshelf_tall,10,0.048,7624,true,0.059888158,0.000287519,22440,121
mvtable_mutable,fetch,bookshelf_tall,10,0.048,7624,true,0.047048641,0.000339937,22440,121
capt,fetch,bookshelf_tall,10,0.048,7624,true,0.2675187,0.077011228,22440,121
kiddo,fetch,bookshelf_tall,10,0.048,7624,true,0.096237705,0.000335063,22440,121
mvtable_simd,fetch,bookshelf_tall,10,0.048,7624,true,0.051004911,0.000302678,22440,121
mvtable_mutable_simd,fetch,bookshelf_tall,10,0.048,7624,true,0.044334357,0.000341003,22440,121
capt_simd,fetch,bookshelf_tall,10,0.048,7624,true,0.166932885,0.079048501,22440,121
mvtable,fetch,bookshelf_tall,11,0.048,7594,true,0.022839835,0.000297419,7325,89
mvtable_mutable,fetch,bookshelf_tall,11,0.048,7594,true,0.017923558,0.000353026,7325,89
capt,fetch,bookshelf_tall,11,0.048,7594,true,0.102108803,0.074053744,7325,89
kiddo,fetch,bookshelf_tall,11,0.048,7594,true,0.038857619,0.000362923,7325,89
mvtable_simd,fetch,bookshelf_tall,11,0.048,7594,true,0.017578331,0.000289233,7325,89
mvtable_mutable_simd,fetch,bookshelf_tall,11,0.048,7594,true,0.015176296,0.000349629,7325,89
capt_simd,fetch,bookshelf_tall,11,0.048,7594,true,0.046429827,0.074939961,7325,89
mvtable,fetch,bookshelf_tall,12,0.048,7210,true,0.011978448,0.000250624,2168,64
mvtable_mutable,fetch,bookshelf_tall,12,0.048,7210,true,0.008898827,0.000305617,2168,64
capt,fetch,bookshelf_tall,12,0.048,7210,true,0.051426245,0.068247251,2168,64
kiddo,fetch,bookshelf_tall,12,0.048,7210,true,0.022737077,0.000346118,2168,64
mvtable_simd,fetch,bookshelf_tall,12,0.048,7210,true,0.006603777,0.000277772,2168,64
mvtable_mutable_simd,fetch,bookshelf_tall,12,0.048,7210,true,0.005529411,0.000290539,2168,64
capt_simd,fetch,bookshelf_tall,12,0.048,7210,true,0.017022824,0.068664136,2168,64
mvtable,fetch,bookshelf_tall,13,0.048,7706,true,0.010758144,0.000299278,2205,75
mvtable_mutable,fetch,bookshelf_tall,13,0.048,7706,true,0.007976355,0.000340693,2205,75
capt,fetch,bookshelf_tall,13,0.048,7706,true,0.05111012,0.075456756,2205,75
kiddo,fetch,bookshelf_tall,13,0.048,7706,true,0.018422918,0.000329634,2205,75
mvtable_simd,fetch,bookshelf_tall,13,0.048,7706,true,0.007197172,0.000294368,2205,75
mvtable_mutable_simd,fetch,bookshelf_tall,13,0.048,7706,true,0.006079665,0.000322901,2205,75
capt_simd,fetch,bookshelf_tall,13,0.048,7706,true,0.019123316,0.078448421,2205,75
mvtable,fetch,bookshelf_tall,14,0.048,7679,true,0.01286632,0.000277258,4163,81
mvtable_mutable,fetch,bookshelf_tall,14,0.048,7679,true,0.010012972,0.000338176,4163,81
capt,fetch,bookshelf_tall,14,0.048,7679,true,0.065507032,0.075259823,4163,81
kiddo,fetch,bookshelf_tall,14,0.048,7679,true,0.022593831,0.000335846,4163,81
mvtable_simd,fetch,bookshelf_tall,14,0.048,7679,true,0.010274531,0.00029128,4163,81
mvtable_mutable_simd,fetch,bookshelf_tall,14,0.048,7679,true,0.008935414,0.000329099,4163,81
capt_simd,fetch,bookshelf_tall,14,0.048,7679,true,0.032165064,0.077602268,4163,81
mvtable,fetch,bookshelf_tall,15,0.048,6534,true,0.010789961,0.000242178,4188,111
mvtable_mutable,fetch,bookshelf_tall,15,0.048,6534,true,0.008202376,0.000271688,4188,111
capt,fetch,bookshelf_tall,15,0.048,6534,true,0.037918655,0.068854925,4188,111
kiddo,fetch,bookshelf_tall,15,0.048,6534,true,0.024215377,0.000293805,4188,111
mvtable_simd,fetch,bookshelf_tall,15,0.048,6534,true,0.007734404,0.000247829,4188,111
mvtable_mutable_simd,fetch,bookshelf_tall,15,0.048,6534,true,0.006679601,0.000272567,4188,111
capt_simd,fetch,bookshelf_tall,15,0.048,6534,true,0.020451089,0.062533149,4188,111
mvtable,fetch,bookshelf_tall,16,0.048,7489,true,0.018424447,0.000284907,6395,80
mvtable_mutable,fetch,bookshelf_tall,16,0.048,7489,true,0.014190955,0.000323534,6395,80
capt,fetch,bookshelf_tall,16,0.048,7489,true,0.089051871,0.071961493,6395,80
kiddo,fetch,bookshelf_tall,16,0.048,7489,true,0.03064808,0.000337498,6395,80
mvtable_simd,fetch,bookshelf_tall,16,0.048,7489,true,0.01374051,0.000290324,6395,80
mvtable_mutable_simd,fetch,bookshelf_tall,16,0.048,7489,true,0.011711984,0.000311182,6395,80
capt_simd,fetch,bookshelf_tall,16,0.048,7489,true,0.041297822,0.073132193,6395,80
mvtable,fetch,bookshelf_tall,18,0.048,7659,true,0.015966391,0.000288509,5986,80
mvtable_mutable,fetch,bookshelf_tall,18,0.048,7659,true,0.012316059,0.00032912,5986,80
capt,fetch,bookshelf_tall,18,0.048,7659,true,0.081189423,0.074507264,5986,80
kiddo,fetch,bookshelf_tall,18,0.048,7659,true,0.031455319,0.000344882,5986,80
mvtable_simd,fetch,bookshelf_tall,18,0.048,7659,true,0.012738422,0.000388571,5986,80
mvtable_mutable_simd,fetch,bookshelf_tall,18,0.048,7659,true,0.010945214,0.000324577,5986,80
capt_simd,fetch,bookshelf_tall,18,0.048,7659,true,0.039680794,0.07481764,5986,80
mvtable,fetch,bookshelf_tall,19,0.048,7652,true,0.009009469,0.000300049,2997,64
mvtable_mutable,fetch,bookshelf_tall,19,0.048,7652,true,0.00725142,0.000325403,2997,64
capt,fetch,bookshelf_tall,19,0.048,7652,true,0.053571077,0.077001522,2997,64
kiddo,fetch,bookshelf_tall,19,0.048,7652,true,0.018830433,0.000344596,2997,64
mvtable_simd,fetch,bookshelf_tall,19,0.048,7652,true,0.007398335,0.000296369,2997,64
mvtable_mutable_simd,fetch,bookshelf_tall,19,0.048,7652,true,0.006305,0.000319893,2997,64
capt_simd,fetch,bookshelf_tall,19,0.048,7652,true,0.021643566,0.077569661,2997,64
mvtable,fetch,bookshelf_tall,20,0.048,7235,true,0.021358866,0.00025369,5014,194
mvtable_mutable,fetch,bookshelf_tall,20,0.048,7235,true,0.016631717,0.000295224,5014,194
capt,fetch,bookshelf_tall,20,0.048,7235,true,0.111935382,0.069511626,5014,194
kiddo,fetch,bookshelf_tall,20,0.048,7235,true,0.04550982,0.000354597,5014,194
mvtable_simd,fetch,bookshelf_tall,20,0.048,7235,true,0.015980972,0.000252759,5014,194
mvtable_mutable_simd,fetch,bookshelf_tall,20,0.048,7235,true,0.013696628,0.000293028,5014,194
capt_simd,fetch,bookshelf_tall,20,0.048,7235,true,0.040458077,0.069440868,5014,194
mvtable,fetch,bookshelf_tall,21,0.048,7412,true,0.039885103,0.000365833,14949,122
mvtable_mutable,fetch,bookshelf_tall,21,0.048,7412,true,0.03197395,0.000345495,14949,122
capt,fetch,bookshelf_tall,21,0.048,7412,true,0.20821626,0.07092713,14949,122
kiddo,fetch,bookshelf_tall,21,0.048,7412,true,0.081840349,0.000350157,14949,122
mvtable_simd,fetch,bookshelf_tall,21,0.048,7412,true,0.033458496,0.000297181,14949,122
mvtable_mutable_simd,fetch,bookshelf_tall,21,0.048,7412,true,0.028559323,0.000465074,14949,122
capt_simd,fetch,bookshelf_tall,21,0.048,7412,true,0.099643186,0.070709543,14949,122
mvtable,fetch,bookshelf_tall,22,0.048,7437,true,0.011780028,0.000273915,4612,43
mvtable_mutable,fetch,bookshelf_tall,22,0.048,7437,true,0.009118808,0.000323956,4612,43
capt,fetch,bookshelf_tall,22,0.048,7437,true,0.07130685,0.069874178,4612,43
kiddo,fetch,bookshelf_tall,22,0.048,7437,true,0.023025148,0.000317624,4612,43
mvtable_simd,fetch,bookshelf_tall,22,0.048,7437,true,0.009344385,0.000279515,4612,43
mvtable_mutable_simd,fetch,bookshelf_tall,22,0.048,7437,true,0.008016937,0.000312737,4612,43
capt_simd,fetch,bookshelf_tall,22,0.048,7437,true,0.029379669,0.071108578,4612,43
mvtable,fetch,bookshelf_tall,23,0.048,7655,true,0.009314259,0.000308626,4632,85
mvtable_mutable,fetch,bookshelf_tall,23,0.048,7655,true,0.007281673,0.000331894,4632,85
capt,fetch,bookshelf_tall,23,0.048,7655,true,0.050364534,0.075630397,4632,85
kiddo,fetch,bookshelf_tall,23,0.048,7655,true,0.022289123,0.000331587,4632,85
mvtable_simd,fetch,bookshelf_tall,23,0.048,7655,true,0.007409627,0.000300213,4632,85
mvtable_mutable_simd,fetch,bookshelf_tall,23,0.048,7655,true,0.006334347,0.000346776,4632,85
capt_simd,fetch,bookshelf_tall,23,0.048,7655,true,0.022347258,0.078505576,4632,85
mvtable,fetch,bookshelf_tall,24,0.048,7341,true,0.001047789,0.000280385,699,16
mvtable_mutable,fetch,bookshelf_tall,24,0.048,7341,true,0.000852305,0.0003166,699,16
capt,fetch,bookshelf_tall,24,0.048,7341,true,0.006458194,0.07005807,699,16
kiddo,fetch,bookshelf_tall,24,0.048,7341,true,0.003611297,0.000339889,699,16
mvtable_simd,fetch,bookshelf_tall,24,0.048,7341,true,0.000869846,0.000287911,699,16
mvtable_mutable_simd,fetch,bookshelf_tall,24,0.048,7341,true,0.000746353,0.000314897,699,16
capt_simd,fetch,bookshelf_tall,24,0.048,7341,true,0.00295978,0.070465375,699,16
mvtable,fetch,bookshelf_tall,26,0.048,7629,true,0.203965672,0.000279051,163529,223
mvtable_mutable,fetch,bookshelf_tall,26,0.048,7629,true,0.162590763,0.000367175,163529,223
capt,fetch,bookshelf_tall,26,0.048,7629,true,0.859421419,0.076796498,163529,223
kiddo,fetch,bookshelf_tall,26,0.048,7629,true,0.32575172,0.000325761,163529,223
mvtable_simd,fetch,bookshelf_tall,26,0.048,7629,true,0.183646386,0.00031173,163529,223
mvtable_mutable_simd,fetch,bookshelf_tall,26,0.048,7629,true,0.161050991,0.000357415,163529,223
capt_simd,fetch,bookshelf_tall,26,0.048,7629,true,0.549240941,0.075802748,163529,223
mvtable,fetch,bookshelf_tall,28,0.048,7557,true,0.003265039,0.000283533,633,97
mvtable_mutable,fetch,bookshelf_tall,28,0.048,7557,true,0.002616834,0.000324818,633,97
capt,fetch,bookshelf_tall,28,0.048,7557,true,0.016206575,0.075271781,633,97
kiddo,fetch,bookshelf_tall,28,0.048,7557,true,0.012167055,0.000321931,633,97
mvtable_simd,fetch,bookshelf_tall,28,0.048,7557,true,0.002799014,0.000294788,633,97
mvtable_mutable_simd,fetch,bookshelf_tall,28,0.048,7557,true,0.002180936,0.000407916,633,97
capt_simd,fetch,bookshelf_tall,28,0.048,7557,true,0.006000746,0.075103008,633,97
mvtable,fetch,bookshelf_tall,29,0.048,7424,true,0.105575585,0.000285416,97988,114
mvtable_mutable,fetch,bookshelf_tall,29,0.048,7424,true,0.083562618,0.000350492,97988,114
capt,fetch,bookshelf_tall,29,0.048,7424,true,0.484454047,0.06952171,97988,114
kiddo,fetch,bookshelf_tall,29,0.048,7424,true,0.192063091,0.000348476,97988,114
mvtable_simd,fetch,bookshelf_tall,29,0.048,7424,true,0.087573384,0.000288569,97988,114
mvtable_mutable_simd,fetch,bookshelf_tall,29,0.048,7424,true,0.078662312,0.000361537,97988,114
capt_simd,fetch,bookshelf_tall,29,0.048,7424,true,0.268658019,0.070378673,97988,114
mvtable,fetch,bookshelf_tall,30,0.048,7415,true,0.01461793,0.000281722,4739,115
mvtable_mutable,fetch,bookshelf_tall,30,0.048,7415,true,0.011679088,0.000336818,4739,115
capt,fetch,bookshelf_tall,30,0.048,7415,true,0.081414705,0.069487682,4739,115
kiddo,fetch,bookshelf_tall,30,0.048,7415,true,0.035018203,0.00033595,4739,115
mvtable_simd,fetch,bookshelf_tall,30,0.048,7415,true,0.01132986,0.000313373,4739,115
mvtable_mutable_simd,fetch,bookshelf_tall,30,0.048,7415,true,0.009930685,0.000341921,4739,115
capt_simd,fetch,bookshelf_tall,30,0.048,7415,true,0.031280857,0.071359696,4739,115
mvtable,fetch,bookshelf_tall,31,0.048,7266,true,0.096353349,0.000264996,37302,280
mvtable_mutable,fetch,bookshelf_tall,31,0.048,7266,true,0.084172541,0.00034147,37302,280
capt,fetch,bookshelf_tall,31,0.048,7266,true,0.452554021,0.086971172,37302,280
kiddo,fetch,bookshelf_tall,31,0.048,7266,true,0.178132077,0.000321705,37302,280
mvtable_simd,fetch,bookshelf_tall,31,0.048,7266,true,0.080474862,0.000279628,37302,280
mvtable_mutable_simd,fetch,bookshelf_tall,31,0.048,7266,true,0.070787165,0.000329579,37302,280
capt_simd,fetch,bookshelf_tall,31,0.048,7266,true,0.243915989,0.069653731,37302,280
mvtable,fetch,bookshelf_tall,32,0.048,7816,true,0.054525125,0.000284693,18297,122
mvtable_mutable,fetch,bookshelf_tall,32,0.048,7816,true,0.041946337,0.000359875,18297,122
capt,fetch,bookshelf_tall,32,0.048,7816,true,0.258135023,0.079777729,18297,122
kiddo,fetch,bookshelf_tall,32,0.048,7816,true,0.085944349,0.000328088,18297,122
mvtable_simd,fetch,bookshelf_tall,32,0.048,7816,true,0.042821602,0.000308676,18297,122
mvtable_mutable_simd,fetch,bookshelf_tall,32,0.048,7816,true,0.03751489,0.000346247,18297,122
capt_simd,fetch,bookshelf_tall,32,0.048,7816,true,0.126755825,0.079733191,18297,122
mvtable,fetch,bookshelf_tall,33,0.048,7556,true,0.062153774,0.000301651,26119,134
mvtable_mutable,fetch,bookshelf_tall,33,0.048,7556,true,0.049340919,0.000465544,26119,134
capt,fetch,bookshelf_tall,33,0.048,7556,true,0.276265822,0.075213725,26119,134
kiddo,fetch,bookshelf_tall,33,0.048,7556,true,0.106392111,0.000323436,26119,134
mvtable_simd,fetch,bookshelf_tall,33,0.048,7556,true,0.050744089,0.000298184,26119,134
mvtable_mutable_simd,fetch,bookshelf_tall,33,0.048,7556,true,0.043407685,0.000375341,26119,134
capt_simd,fetch,bookshelf_tall,33,0.048,7556,true,0.154079765,0.076313415,26119,134
mvtable,fetch,bookshelf_tall,35,0.048,7713,true,0.037554078,0.000344041,20805,56
mvtable_mutable,fetch,bookshelf_tall,35,0.048,7713,true,0.028629662,0.000352136,20805,56
capt,fetch,bookshelf_tall,35,0.048,7713,true,0.182537675,0.074641744,20805,56
kiddo,fetch,bookshelf_tall,35,0.048,7713,true,0.058268098,0.000354979,20805,56
